epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,538.229,1.04657,3.31766,1.27944,0.67574,0.11896,0.10623,0.08132,1.07781,2.89487,1.27089,0.000123278,0.000123278,0.000123278
